Task_Name,Task_Desc,Date_Time,File_Name,Log_Message,Action_Taken
Upload,Uploading File,2021-03-31 17:49:09.769802,Logs_of_TrainingModel.csv,Uploaded Successfully,
Upload,Uploading File,2021-03-31 17:49:15.377123,Logs_of_Transform.csv,Uploaded Successfully,
Upload,Uploading File,2021-03-31 17:49:36.314320,Logs_of_Validated.csv,Uploaded Successfully,
Upload,Uploading File,2021-03-31 17:49:37.090364,MissingValues_of_Files.csv,Uploaded Successfully,
Upload,Uploading From: Temp_Files/Training/LogFiles/ To: Training/LogFiles/,2021-03-31 17:49:37.090364,,Completed,9 files are uploaded successfully
Upload,Deleting Folder from Bucket,2021-03-31 17:49:39.708514,,Deleted,Folder Training/Clusters/ is successfully deleted from Bucket faultdetectioninwafer
Upload,Uploading From: Temp_Files/Training/Models/Clusters/ To: Training/Clusters/,2021-03-31 17:49:39.708514,,Started,
Upload,Uploading File,2021-03-31 17:49:40.264546,K-Means_Elbow.PNG,Uploaded Successfully,
Upload,Uploading File,2021-03-31 17:49:41.038590,KMeans_Cluster.sav,Uploaded Successfully,
Upload,Uploading From: Temp_Files/Training/Models/Clusters/ To: Training/Clusters/,2021-03-31 17:49:41.038590,,Completed,2 files are uploaded successfully
Upload,Deleting Folder from Bucket,2021-03-31 17:49:42.528676,,Deleted,Folder Training/BestModels/ is successfully deleted from Bucket faultdetectioninwafer
Upload,Uploading From: Temp_Files/Training/Models/BestModels/ To: Training/BestModels/,2021-03-31 17:49:42.529676,,Started,
Upload,Uploading File,2021-03-31 17:49:43.050705,Model_for_Cluster_RFC0.sav,Uploaded Successfully,
Upload,Uploading File,2021-03-31 17:49:44.089765,Model_for_Cluster_RFC1.sav,Uploaded Successfully,
Upload,Uploading File,2021-03-31 17:49:44.625795,Model_for_Cluster_RFC3.sav,Uploaded Successfully,
Upload,Uploading File,2021-03-31 17:49:45.186828,Model_for_Cluster_RFC4.sav,Uploaded Successfully,
Upload,Uploading File,2021-03-31 17:49:46.202886,Model_for_Cluster_XGB2.sav,Uploaded Successfully,
Upload,Uploading From: Temp_Files/Training/Models/BestModels/ To: Training/BestModels/,2021-03-31 17:49:46.202886,,Completed,5 files are uploaded successfully
AWS Connection,"Session, Resource, Client connections",2021-04-04 20:45:10.506078,,Started,
AWS Connection,Session Connection,2021-04-04 20:45:10.587082,,Session connection Successful,
AWS Connection,Resource Connection,2021-04-04 20:45:16.921445,,Resource connection Successful,
AWS Connection,Client Connection,2021-04-04 20:45:16.959447,,Client connection Successful,
Download,Downloading From: Training/RawFiles/ To: Temp_Files/Training/RawFiles/,2021-04-04 20:45:16.959447,,Started,
Download,Access Files from Bucket: faultdetectioninwafer,2021-04-04 20:45:19.854613,,41 files are available,Downloading Files
Download,Downloading File,2021-04-04 20:45:22.524765,Training/RawFiles/Wafer12_20012.csv,Downloaded Successfully,
Download,Downloading File,2021-04-04 20:45:23.326811,Training/RawFiles/Wafer_07012020_000000.csv,Downloaded Successfully,
Download,Downloading File,2021-04-04 20:45:24.157859,Training/RawFiles/Wafer_07012020_223345.csv,Downloaded Successfully,
Download,Downloading File,2021-04-04 20:45:24.952904,Training/RawFiles/Wafer_08012020_120000.csv,Downloaded Successfully,
Download,Downloading File,2021-04-04 20:45:25.767951,Training/RawFiles/Wafer_10012020_131534.csv,Downloaded Successfully,
Download,Downloading File,2021-04-04 20:45:26.572997,Training/RawFiles/Wafer_11012020_151432.csv,Downloaded Successfully,
Download,Downloading File,2021-04-04 20:45:27.377043,Training/RawFiles/Wafer_12012020_111.csv,Downloaded Successfully,
Download,Downloading File,2021-04-04 20:45:28.210090,Training/RawFiles/Wafer_12012020_111213.csv,Downloaded Successfully,
Download,Downloading File,2021-04-04 20:45:29.004136,Training/RawFiles/Wafer_13012020_141000.csv,Downloaded Successfully,
Download,Downloading File,2021-04-04 20:45:29.810182,Training/RawFiles/Wafer_14012020_113045.csv,Downloaded Successfully,
Download,Downloading File,2021-04-04 20:45:30.606228,Training/RawFiles/Wafer_15010_130532.csv,Downloaded Successfully,
Download,Downloading File,2021-04-04 20:45:31.385272,Training/RawFiles/Wafer_15012020_130532.csv,Downloaded Successfully,
Download,Downloading File,2021-04-04 20:45:32.182318,Training/RawFiles/Wafer_18012020_121532.csv,Downloaded Successfully,
Download,Downloading File,2021-04-04 20:45:32.985364,Training/RawFiles/Wafer_19012020_141432.csv,Downloaded Successfully,
Download,Downloading File,2021-04-04 20:45:33.816411,Training/RawFiles/Wafer_20012020_135132.csv,Downloaded Successfully,
Download,Downloading File,2021-04-04 20:45:34.639458,Training/RawFiles/Wafer_21012020_143634.csv,Downloaded Successfully,
Download,Downloading File,2021-04-04 20:45:35.231492,Training/RawFiles/Wafer_22012020_173245.csv,Downloaded Successfully,
Download,Downloading File,2021-04-04 20:45:36.224549,Training/RawFiles/Wafer_23012020_163456.csv,Downloaded Successfully,
